threeday_yrmo,threeday_yr,year,dayofyear,varvarsalt1_PSU_0-10mAvg
3897,3897,2012,170,23.3
3898,3898,2012,173,23.0
3899,3899,2012,176,22.7
3900,3900,2012,179,22.2
3901,3901,2012,182,21.9
3902,3902,2012,185,21.9
3903,3903,2012,188,21.7
3904,3904,2012,191,21.7
3905,3905,2012,194,21.6
3906,3906,2012,197,21.5
3907,3907,2012,200,21.6
3908,3908,2012,203,21.9
3909,3909,2012,206,22.1
3910,3910,2012,209,21.8
3911,3911,2012,212,22.0
3912,3912,2012,215,22.1
3913,3913,2012,218,22.4
3914,3914,2012,221,22.8
3915,3915,2012,224,22.9
3916,3916,2012,227,23.2
3917,3917,2012,230,23.8
3918,3918,2012,233,24.3
3919,3919,2012,236,24.5
3920,3920,2012,239,24.5
3921,3921,2012,242,24.7
3922,3922,2012,245,24.8
3923,3923,2012,248,25.0
3924,3924,2012,251,25.3
3925,3925,2012,254,25.7
3926,3926,2012,257,26.0
3927,3927,2012,260,26.2
3928,3928,2012,263,26.4
3929,3929,2012,266,26.6
3930,3930,2012,269,26.6
3931,3931,2012,272,26.7
3932,3932,2012,275,26.8
3933,3933,2012,278,27.2
3934,3934,2012,281,27.2
3935,3935,2012,284,27.1
3936,3936,2012,287,27.1
3937,3937,2012,290,27.4
3938,3938,2012,293,27.3
3939,3939,2012,296,27.2
3940,3940,2012,299,26.9
3941,3941,2012,302,26.8
3942,3942,2012,305,26.7
3943,3943,2012,308,26.6
3944,3944,2012,311,26.6
3945,3945,2012,314,26.4
3946,3946,2012,317,26.6
3947,3947,2012,320,26.7
3948,3948,2012,323,27.2
3949,3949,2012,326,27.4
3950,3950,2012,329,27.3
3951,3951,2012,332,26.9
3952,3952,2012,335,27.1
3953,3953,2012,338,27.3
3954,3954,2012,341,27.3
3955,3955,2012,344,27.0
3956,3956,2012,347,26.9
3957,3957,2012,350,27.0
3958,3958,2012,353,27.2
3959,3959,2012,356,27.5
3960,3960,2012,361,27.1
3961,3961,2013,2,26.9
3962,3962,2013,5,26.9
3963,3963,2013,8,27.0
3964,3964,2013,11,27.0
3965,3965,2013,14,27.0
3966,3966,2013,17,27.0
3967,3967,2013,20,26.9
3968,3968,2013,23,26.9
3969,3969,2013,26,27.1
3970,3970,2013,29,27.1
3971,3971,2013,32,27.0
3972,3972,2013,35,27.0
3973,3973,2013,38,27.3
3974,3974,2013,41,27.3
3975,3975,2013,44,27.2
3976,3976,2013,47,27.1
3977,3977,2013,50,27.0
3978,3978,2013,53,27.0
3979,3979,2013,56,27.4
3980,3980,2013,59,27.5
3981,3981,2013,62,27.4
3982,3982,2013,65,27.2
3983,3983,2013,68,27.2
3984,3984,2013,71,27.3
3985,3985,2013,74,27.4
3986,3986,2013,77,27.4
3987,3987,2013,80,27.4
3988,3988,2013,83,27.3
3989,3989,2013,86,27.3
3990,3990,2013,89,27.4
3991,3991,2013,92,27.5
3992,3992,2013,95,27.4
3993,3993,2013,98,27.4
3994,3994,2013,101,27.5
3995,3995,2013,104,27.4
3996,3996,2013,107,27.1
3997,3997,2013,110,26.9
3998,3998,2013,113,26.8
3999,3999,2013,116,26.9
4000,4000,2013,119,27.0
4001,4001,2013,122,27.0
4002,4002,2013,125,26.9
4003,4003,2013,128,26.8
4004,4004,2013,131,26.6
4005,4005,2013,134,26.1
4006,4006,2013,137,25.4
4007,4007,2013,140,24.6
4008,4008,2013,143,24.2
4009,4009,2013,146,24.0
4010,4010,2013,149,24.0
4011,4011,2013,152,23.5
4012,4012,2013,155,23.1
4013,4013,2013,158,23.6
4014,4014,2013,161,23.9
4015,4015,2013,164,23.8
4016,4016,2013,167,23.5
4017,4017,2013,170,23.2
4018,4018,2013,173,23.1
4019,4019,2013,176,23.2
4020,4020,2013,179,23.3
4021,4021,2013,182,22.8
4022,4022,2013,185,22.7
4023,4023,2013,188,23.1
4024,4024,2013,191,23.6
4025,4025,2013,194,23.7
4026,4026,2013,197,23.7
4027,4027,2013,200,24.0
4028,4028,2013,203,24.3
4029,4029,2013,206,24.4
4030,4030,2013,209,24.5
4031,4031,2013,212,24.7
4032,4032,2013,215,24.9
4033,4033,2013,218,24.9
4034,4034,2013,221,24.9
4035,4035,2013,224,24.8
4036,4036,2013,227,24.8
4037,4037,2013,230,24.9
4038,4038,2013,233,25.0
4039,4039,2013,236,25.3
4040,4040,2013,239,25.6
4041,4041,2013,242,25.6
4042,4042,2013,245,25.4
4043,4043,2013,248,25.5
4044,4044,2013,251,25.7
4045,4045,2013,254,25.8
4046,4046,2013,257,26.0
4047,4047,2013,260,26.1
4048,4048,2013,263,26.3
4049,4049,2013,266,26.5
4050,4050,2013,269,26.4
4051,4051,2013,272,26.4
4052,4052,2013,275,26.8
4053,4053,2013,278,26.5
4054,4054,2013,281,26.5
4055,4055,2013,284,26.5
4056,4056,2013,287,26.5
4057,4057,2013,290,26.6
4058,4058,2013,293,26.9
4059,4059,2013,296,27.0
4060,4060,2013,299,27.1
4061,4061,2013,302,27.2
4062,4062,2013,305,27.2
4063,4063,2013,308,27.4
4064,4064,2013,311,27.4
4065,4065,2013,314,27.3
4066,4066,2013,317,27.2
4067,4067,2013,320,27.3
4068,4068,2013,323,27.5
4069,4069,2013,326,27.6
4070,4070,2013,329,27.5
4071,4071,2013,332,27.3
4072,4072,2013,335,27.4
4073,4073,2013,338,27.5
4074,4074,2013,341,27.6
4075,4075,2013,344,27.5
4076,4076,2013,347,27.6
4077,4077,2013,350,27.6
4078,4078,2013,353,27.6
4079,4079,2013,356,27.5
4080,4080,2013,360,27.4
4081,4081,2014,2,27.4
4082,4082,2014,5,27.6
4083,4083,2014,8,27.5
4084,4084,2014,11,27.6
4085,4085,2014,14,27.6
4086,4086,2014,17,27.4
4087,4087,2014,20,27.3
4088,4088,2014,23,27.3
4089,4089,2014,26,27.4
4090,4090,2014,29,27.5
4091,4091,2014,32,27.7
4092,4092,2014,35,27.8
4093,4093,2014,38,27.8
4094,4094,2014,41,27.7
4095,4095,2014,44,27.9
4096,4096,2014,47,28.1
4097,4097,2014,50,28.1
4098,4098,2014,53,27.9
4099,4099,2014,56,27.7
4100,4100,2014,59,27.7
4101,4101,2014,62,27.8
4102,4102,2014,65,27.7
4103,4103,2014,68,27.6
4104,4104,2014,71,27.5
4105,4105,2014,74,27.5
4106,4106,2014,77,27.8
4107,4107,2014,80,27.7
4108,4108,2014,83,27.6
4109,4109,2014,86,27.6
4110,4110,2014,89,27.8
4111,4111,2014,92,27.7
4112,4112,2014,95,27.6
4113,4113,2014,98,27.5
4114,4114,2014,101,27.3
4115,4115,2014,104,27.3
4116,4116,2014,107,27.5
4117,4117,2014,110,27.5
4118,4118,2014,113,27.4
4119,4119,2014,116,27.3
4120,4120,2014,119,27.0
4121,4121,2014,122,26.7
4122,4122,2014,125,26.5
4123,4123,2014,128,26.0
4124,4124,2014,131,25.5
4125,4125,2014,134,25.2
4126,4126,2014,137,25.4
4127,4127,2014,140,25.3
4128,4128,2014,143,24.8
4129,4129,2014,146,24.3
4130,4130,2014,149,23.6
4131,4131,2014,152,23.0
4132,4132,2014,155,22.8
4133,4133,2014,158,23.1
4134,4134,2014,161,23.3
4135,4135,2014,164,23.4
4136,4136,2014,167,23.4
4137,4137,2014,170,23.3
4138,4138,2014,173,23.2
4139,4139,2014,176,23.0
4140,4140,2014,179,23.3
4141,4141,2014,182,23.4
4142,4142,2014,185,23.0
4143,4143,2014,188,22.7
4144,4144,2014,191,23.1
4145,4145,2014,194,24.1
4146,4146,2014,197,24.3
4147,4147,2014,200,24.3
4148,4148,2014,203,24.3
4149,4149,2014,206,24.4
4150,4150,2014,209,24.2
4151,4151,2014,212,24.1
4152,4152,2014,215,24.3
4153,4153,2014,218,24.6
4154,4154,2014,221,24.8
4155,4155,2014,224,25.0
4156,4156,2014,227,25.2
4157,4157,2014,230,25.3
4158,4158,2014,233,25.2
4159,4159,2014,236,25.3
4160,4160,2014,239,25.4
4161,4161,2014,242,25.5
4162,4162,2014,245,25.6
4163,4163,2014,248,25.7
4164,4164,2014,251,26.0
4165,4165,2014,254,26.3
4166,4166,2014,257,26.4
4167,4167,2014,260,26.5
4168,4168,2014,263,26.5
4169,4169,2014,266,26.6
4170,4170,2014,269,26.8
4171,4171,2014,272,26.6
4172,4172,2014,275,26.5
4173,4173,2014,278,26.7
4174,4174,2014,281,26.9
4175,4175,2014,284,27.1
4176,4176,2014,287,27.2
4177,4177,2014,290,27.2
4178,4178,2014,293,27.3
4179,4179,2014,296,27.2
4180,4180,2014,299,26.7
4181,4181,2014,302,26.8
4182,4182,2014,305,26.6
4183,4183,2014,308,26.4
4184,4184,2014,311,26.5
4185,4185,2014,314,26.3
4186,4186,2014,317,26.5
4187,4187,2014,320,26.1
4188,4188,2014,323,26.0
4189,4189,2014,326,26.3
4190,4190,2014,329,26.5
4191,4191,2014,332,26.4
4192,4192,2014,335,26.4
4193,4193,2014,338,26.4
4194,4194,2014,341,26.5
4195,4195,2014,344,27.0
4196,4196,2014,347,26.8
4197,4197,2014,350,26.4
4198,4198,2014,353,26.3
4199,4199,2014,356,26.6
4200,4200,2014,360,26.3
4201,4201,2015,2,26.3
4202,4202,2015,5,26.4
4203,4203,2015,8,26.4
4204,4204,2015,11,26.3
4205,4205,2015,14,26.3
4206,4206,2015,17,26.6
4207,4207,2015,20,26.6
4208,4208,2015,23,26.6
4209,4209,2015,26,26.6
4210,4210,2015,29,26.5
4211,4211,2015,32,26.5
4212,4212,2015,35,26.6
4213,4213,2015,38,26.7
4214,4214,2015,41,26.6
4215,4215,2015,44,26.3
4216,4216,2015,47,26.1
4217,4217,2015,50,26.4
4218,4218,2015,53,26.6
4219,4219,2015,56,26.6
4220,4220,2015,59,26.5
4221,4221,2015,62,26.6
4222,4222,2015,65,26.6
4223,4223,2015,68,26.6
4224,4224,2015,71,26.7
4225,4225,2015,74,26.7
4226,4226,2015,77,26.6
4227,4227,2015,80,26.7
4228,4228,2015,83,26.5
4229,4229,2015,86,26.4
4230,4230,2015,89,26.2
4231,4231,2015,92,25.8
4232,4232,2015,95,25.7
4233,4233,2015,98,25.4
4234,4234,2015,101,25.5
4235,4235,2015,104,25.7
4236,4236,2015,107,25.7
4237,4237,2015,110,26.1
4238,4238,2015,113,26.4
4239,4239,2015,116,26.4
4240,4240,2015,119,26.2
4241,4241,2015,122,25.9
4242,4242,2015,125,25.8
4243,4243,2015,128,25.8
4244,4244,2015,131,25.6
4245,4245,2015,134,25.4
4246,4246,2015,137,25.2
4247,4247,2015,140,24.9
4248,4248,2015,143,24.8
4249,4249,2015,146,24.4
4250,4250,2015,149,23.9
4251,4251,2015,152,23.5
4252,4252,2015,155,23.5
4253,4253,2015,158,23.2
4254,4254,2015,161,23.6
4255,4255,2015,164,24.4
4256,4256,2015,167,24.6
4257,4257,2015,170,24.6
4258,4258,2015,173,24.4
4259,4259,2015,176,24.2
4260,4260,2015,179,24.0
4261,4261,2015,182,24.7
4262,4262,2015,185,25.4
4263,4263,2015,188,25.5
4264,4264,2015,191,25.4
4265,4265,2015,194,25.5
4266,4266,2015,197,25.2
4267,4267,2015,200,25.4
4268,4268,2015,203,25.5
4269,4269,2015,206,25.4
4270,4270,2015,209,25.3
4271,4271,2015,212,25.2
4272,4272,2015,215,25.4
4273,4273,2015,218,25.8
4274,4274,2015,221,25.9
4275,4275,2015,224,26.0
4276,4276,2015,227,26.1
4277,4277,2015,230,26.2
4278,4278,2015,233,26.3
4279,4279,2015,236,26.5
4280,4280,2015,239,26.5
4281,4281,2015,242,26.8
4282,4282,2015,245,27.1
4283,4283,2015,248,26.9
4284,4284,2015,251,26.6
4285,4285,2015,254,26.5
4286,4286,2015,257,26.8
4287,4287,2015,260,26.8
4288,4288,2015,263,26.9
4289,4289,2015,266,26.8
4290,4290,2015,269,26.9
4291,4291,2015,272,26.8
4292,4292,2015,275,26.9
4293,4293,2015,278,27.0
4294,4294,2015,281,27.0
4295,4295,2015,284,27.2
4296,4296,2015,287,27.1
4297,4297,2015,290,27.0
4298,4298,2015,293,27.0
4299,4299,2015,296,27.0
4300,4300,2015,299,27.2
4301,4301,2015,302,27.3
4302,4302,2015,305,27.4
4303,4303,2015,308,27.3
4304,4304,2015,311,27.1
4305,4305,2015,314,27.0
4306,4306,2015,317,27.3
4307,4307,2015,320,27.3
4308,4308,2015,323,27.3
4309,4309,2015,326,27.1
4310,4310,2015,329,27.3
4311,4311,2015,332,27.4
4312,4312,2015,335,27.4
4313,4313,2015,338,27.7
4314,4314,2015,341,28.1
4315,4315,2015,344,27.8
4316,4316,2015,347,27.8
4317,4317,2015,350,27.5
4318,4318,2015,353,27.3
4319,4319,2015,356,27.5
4320,4320,2015,360,27.3
4321,4321,2016,2,27.1
4322,4322,2016,5,27.0
4323,4323,2016,8,27.1
4324,4324,2016,11,27.3
4325,4325,2016,14,27.4
4326,4326,2016,17,27.4
4327,4327,2016,20,27.5
4328,4328,2016,23,27.5
4329,4329,2016,26,27.3
4330,4330,2016,29,27.3
4331,4331,2016,32,27.1
4332,4332,2016,35,26.9
4333,4333,2016,38,27.0
4334,4334,2016,41,26.9
4335,4335,2016,44,26.8
4336,4336,2016,47,26.8
4337,4337,2016,50,26.8
4338,4338,2016,53,26.9
4339,4339,2016,56,26.7
4340,4340,2016,59,26.6
4341,4341,2016,62,26.8
4342,4342,2016,65,27.0
4343,4343,2016,68,27.0
4344,4344,2016,71,27.2
4345,4345,2016,74,27.1
4346,4346,2016,77,26.7
4347,4347,2016,80,26.4
4348,4348,2016,83,26.5
4349,4349,2016,86,26.6
4350,4350,2016,89,26.5
4351,4351,2016,92,26.4
4352,4352,2016,95,26.4
4353,4353,2016,98,26.5
4354,4354,2016,101,26.6
4355,4355,2016,104,26.6
4356,4356,2016,107,26.5
4357,4357,2016,110,26.2
4358,4358,2016,113,26.1
4359,4359,2016,116,26.0
4360,4360,2016,119,25.8
4361,4361,2016,122,25.6
4362,4362,2016,125,25.6
4363,4363,2016,128,26.1
4364,4364,2016,131,26.6
4365,4365,2016,134,26.2
4366,4366,2016,137,25.8
4367,4367,2016,140,25.5
4368,4368,2016,143,25.3
4369,4369,2016,146,25.2
4370,4370,2016,149,24.8
4371,4371,2016,152,24.4
4372,4372,2016,155,24.4
4373,4373,2016,158,24.7
4374,4374,2016,161,24.9
4375,4375,2016,164,24.7
4376,4376,2016,167,24.4
4377,4377,2016,170,24.1
4378,4378,2016,173,24.1
4379,4379,2016,176,24.2
4380,4380,2016,179,24.1
4381,4381,2016,182,24.0
4382,4382,2016,185,24.1
4383,4383,2016,188,24.2
4384,4384,2016,191,24.6
4385,4385,2016,194,24.3
4386,4386,2016,197,23.8
4387,4387,2016,200,24.0
4388,4388,2016,203,24.3
4389,4389,2016,206,24.4
4390,4390,2016,209,24.3
4391,4391,2016,212,24.6
4392,4392,2016,215,25.5
4393,4393,2016,218,25.6
4394,4394,2016,221,25.6
4395,4395,2016,224,25.4
4396,4396,2016,227,25.3
4397,4397,2016,230,25.7
4398,4398,2016,233,26.1
4399,4399,2016,236,26.3
4400,4400,2016,239,26.4
4401,4401,2016,242,26.5
4402,4402,2016,245,26.7
4403,4403,2016,248,26.6
4404,4404,2016,251,26.5
4405,4405,2016,254,26.2
4406,4406,2016,257,26.3
4407,4407,2016,260,26.6
4408,4408,2016,263,26.8
4409,4409,2016,266,26.8
4410,4410,2016,269,26.8
4411,4411,2016,272,26.8
4412,4412,2016,275,27.0
4413,4413,2016,278,27.0
4414,4414,2016,281,27.2
4415,4415,2016,284,27.1
4416,4416,2016,287,26.9
4417,4417,2016,290,27.4
4418,4418,2016,293,27.3
4419,4419,2016,296,27.2
4420,4420,2016,299,27.0
4421,4421,2016,302,26.9
4422,4422,2016,305,26.6
4423,4423,2016,308,26.6
4424,4424,2016,311,26.7
4425,4425,2016,314,26.7
4426,4426,2016,317,26.3
4427,4427,2016,320,26.3
4428,4428,2016,323,26.2
4429,4429,2016,326,26.3
4430,4430,2016,329,26.4
4431,4431,2016,332,25.9
4432,4432,2016,335,25.7
4433,4433,2016,338,25.9
4434,4434,2016,341,26.0
4435,4435,2016,344,25.9
4436,4436,2016,347,26.0
4437,4437,2016,350,26.0
4438,4438,2016,353,26.1
4439,4439,2016,356,26.6
4440,4440,2016,361,26.5
4441,4441,2017,2,26.5
4442,4442,2017,5,26.5
4443,4443,2017,8,26.6
4444,4444,2017,11,26.6
4445,4445,2017,14,26.6
4446,4446,2017,17,26.7
4447,4447,2017,20,27.0
4448,4448,2017,23,26.8
4449,4449,2017,26,26.6
4450,4450,2017,29,26.6
4451,4451,2017,32,26.8
4452,4452,2017,35,26.7
4453,4453,2017,38,26.6
4454,4454,2017,41,26.6
4455,4455,2017,44,26.7
4456,4456,2017,47,26.9
4457,4457,2017,50,26.7
4458,4458,2017,53,26.5
4459,4459,2017,56,26.6
4460,4460,2017,59,26.8
4461,4461,2017,62,26.9
4462,4462,2017,65,27.0
4463,4463,2017,68,27.0
4464,4464,2017,71,26.9
4465,4465,2017,74,27.0
4466,4466,2017,77,26.9
4467,4467,2017,80,26.7
4468,4468,2017,83,26.7
4469,4469,2017,86,26.9
4470,4470,2017,89,27.1
4471,4471,2017,92,26.8
4472,4472,2017,95,26.7
4473,4473,2017,98,26.9
4474,4474,2017,101,26.9
4475,4475,2017,104,26.6
4476,4476,2017,107,26.4
4477,4477,2017,110,26.2
4478,4478,2017,113,26.0
4479,4479,2017,116,25.9
4480,4480,2017,119,25.9
4481,4481,2017,122,26.0
4482,4482,2017,125,25.8
4483,4483,2017,128,25.6
4484,4484,2017,131,25.4
4485,4485,2017,134,25.2
4486,4486,2017,137,25.0
4487,4487,2017,140,24.5
4488,4488,2017,143,24.2
4489,4489,2017,146,25.1
4490,4490,2017,149,25.0
4491,4491,2017,152,24.7
4492,4492,2017,155,24.3
4493,4493,2017,158,23.6
4494,4494,2017,161,23.3
4495,4495,2017,164,22.9
4496,4496,2017,167,23.0
4497,4497,2017,170,22.6
4498,4498,2017,173,22.5
4499,4499,2017,176,23.5
4500,4500,2017,179,24.0
4501,4501,2017,182,24.0
4502,4502,2017,185,23.8
4503,4503,2017,188,23.8
4504,4504,2017,191,23.9
4505,4505,2017,194,24.0
4506,4506,2017,197,24.0
4507,4507,2017,200,24.0
4508,4508,2017,203,24.3
4509,4509,2017,206,24.5
4510,4510,2017,209,24.8
4511,4511,2017,212,24.8
4512,4512,2017,215,24.9
4513,4513,2017,218,25.4
4514,4514,2017,221,25.6
4515,4515,2017,224,25.7
4516,4516,2017,227,25.7
4517,4517,2017,230,25.6
4518,4518,2017,233,25.7
4519,4519,2017,236,25.8
4520,4520,2017,239,25.9
4521,4521,2017,242,25.9
4522,4522,2017,245,26.1
4523,4523,2017,248,26.2
4524,4524,2017,251,26.4
4525,4525,2017,254,26.6
4526,4526,2017,257,26.6
4527,4527,2017,260,26.7
4528,4528,2017,263,26.9
4529,4529,2017,266,26.9
4530,4530,2017,269,26.8
4531,4531,2017,272,26.8
4532,4532,2017,275,26.8
4533,4533,2017,278,27.0
4534,4534,2017,281,27.2
4535,4535,2017,284,27.2
4536,4536,2017,287,27.2
4537,4537,2017,290,27.4
4538,4538,2017,293,27.7
4539,4539,2017,296,27.7
4540,4540,2017,299,27.1
4541,4541,2017,302,27.0
4542,4542,2017,305,27.0
4543,4543,2017,308,27.2
4544,4544,2017,311,27.2
4545,4545,2017,314,27.2
4546,4546,2017,317,27.2
4547,4547,2017,320,27.7
4548,4548,2017,323,27.5
4549,4549,2017,326,27.4
4550,4550,2017,329,27.2
4551,4551,2017,332,27.1
4552,4552,2017,335,27.1
4553,4553,2017,338,26.7
4554,4554,2017,341,26.7
4555,4555,2017,344,26.8
4556,4556,2017,347,26.7
4557,4557,2017,350,26.8
4558,4558,2017,353,26.9
4559,4559,2017,356,26.9
4560,4560,2017,360,26.9
4561,4561,2018,2,27.0
4562,4562,2018,5,27.2
4563,4563,2018,8,27.3
4564,4564,2018,11,27.3
4565,4565,2018,14,27.1
4566,4566,2018,17,27.2
4567,4567,2018,20,27.7
4568,4568,2018,23,27.7
4569,4569,2018,26,27.6
4570,4570,2018,29,27.3
4571,4571,2018,32,27.2
4572,4572,2018,35,27.0
4573,4573,2018,38,26.9
4574,4574,2018,41,26.9
4575,4575,2018,44,26.9
4576,4576,2018,47,26.9
4577,4577,2018,50,27.0
4578,4578,2018,53,27.0
4579,4579,2018,56,27.1
4580,4580,2018,59,27.1
4581,4581,2018,62,27.4
4582,4582,2018,65,27.2
4583,4583,2018,68,27.1
4584,4584,2018,71,27.0
4585,4585,2018,74,27.1
4586,4586,2018,77,27.2
4587,4587,2018,80,27.2
4588,4588,2018,83,27.4
4589,4589,2018,86,27.5
4590,4590,2018,89,27.3
4591,4591,2018,92,27.3
4592,4592,2018,95,27.4
4593,4593,2018,98,27.3
4594,4594,2018,101,27.3
4595,4595,2018,104,27.4
4596,4596,2018,107,27.2
4597,4597,2018,110,27.0
4598,4598,2018,113,26.9
4599,4599,2018,116,26.9
4600,4600,2018,119,27.0
4601,4601,2018,122,26.8
4602,4602,2018,125,26.4
4603,4603,2018,128,25.9
4604,4604,2018,131,25.3
4605,4605,2018,134,25.0
4606,4606,2018,137,25.0
4607,4607,2018,140,24.5
4608,4608,2018,143,23.8
4609,4609,2018,146,23.2
4610,4610,2018,149,22.7
4611,4611,2018,152,23.0
4612,4612,2018,155,23.2
4613,4613,2018,158,23.2
4614,4614,2018,161,23.1
4615,4615,2018,164,22.7
4616,4616,2018,167,22.8
4617,4617,2018,170,23.5
4618,4618,2018,173,23.7
4619,4619,2018,176,23.7
4620,4620,2018,179,23.5
4621,4621,2018,182,23.6
4622,4622,2018,185,23.7
4623,4623,2018,188,23.8
4624,4624,2018,191,24.0
4625,4625,2018,194,24.2
4626,4626,2018,197,25.1
4627,4627,2018,200,25.2
4628,4628,2018,203,25.2
4629,4629,2018,206,25.2
4630,4630,2018,209,25.3
4631,4631,2018,212,25.3
4632,4632,2018,215,25.2
4633,4633,2018,218,25.1
4634,4634,2018,221,25.0
4635,4635,2018,224,25.2
4636,4636,2018,227,25.3
4637,4637,2018,230,25.5
4638,4638,2018,233,25.6
4639,4639,2018,236,26.0
4640,4640,2018,239,26.1
4641,4641,2018,242,26.2
4642,4642,2018,245,26.2
4643,4643,2018,248,26.3
4644,4644,2018,251,26.5
4645,4645,2018,254,26.9
4646,4646,2018,257,26.9
4647,4647,2018,260,26.7
4648,4648,2018,263,26.4
4649,4649,2018,266,26.4
4650,4650,2018,269,26.4
4651,4651,2018,272,26.7
4652,4652,2018,275,26.8
4653,4653,2018,278,26.8
4654,4654,2018,281,26.9
4655,4655,2018,284,27.1
4656,4656,2018,287,27.2
4657,4657,2018,290,27.2
4658,4658,2018,293,27.3
4659,4659,2018,296,27.5
4660,4660,2018,299,27.7
4661,4661,2018,302,27.9
4662,4662,2018,305,27.8
4663,4663,2018,308,27.6
4664,4664,2018,311,27.4
4665,4665,2018,314,27.3
4666,4666,2018,317,27.2
4667,4667,2018,320,27.1
4668,4668,2018,323,27.0
4669,4669,2018,326,27.1
4670,4670,2018,329,27.2
4671,4671,2018,332,27.4
4672,4672,2018,335,27.0
4673,4673,2018,338,26.9
4674,4674,2018,341,27.2
4675,4675,2018,344,27.4
4676,4676,2018,347,27.7
4677,4677,2018,350,28.0
4678,4678,2018,353,27.9
4679,4679,2018,356,27.7
4680,4680,2018,360,27.5
